156581363 15 169.5694 -136.2761 58.3007 -1 1.416 -136.438 58.2556 20-JUN-15 170.9854
156581366 15 197.2389 -136.3423 58.1918 -1 9.8528 -136.4669 58.212 27-JUL-15 207.0917
1504107010 15 293.6118 -70.2118 41.8295 -1 7.16669999999999 -70.2909 41.7231 28-OCT-15 300.7785
1504107010 15 293.6118 -70.2118 41.8295 -1 71.3882    
1504107011 15 293.6097 -70.208 41.8122 -1 15.9577 -70.1289 42.0525 06-NOV-15 309.5674
1504107011 15 293.6097 -70.208 41.8122 -1 71.3903    
1504107014 15 293.609 -70.2005 41.806 -1 5.25 -70.2226 41.74 26-OCT-15 298.859
1504107014 15 293.609 -70.2005 41.806 -1 71.391    
1504107015 15 293.616 -70.2112 41.8215 -1 16.0444 -70.1024 42.039 06-NOV-15 309.6604
1504107015 15 293.616 -70.2112 41.8215 -1 71.384    
1504107020 15 325.634 -70.2079 41.8602 -1 11.0042 -70.3337 41.8864 03-DEC-15 336.6382
1504107021 15 303.7514 -70.2106 42.2898 -1 126.6639 -48.9469 39.9516 06-MAR-16 65.4153
1504107022 15 303.684 -70.4479 42.3329 -1 187.0882 -52.1394 33.2307 05-MAY-16 125.7722
165390091 16 123.7014 -9.6111 38.4849 -1 7.33329999999998 -9.3292 38.6245 11-MAY-16 131.0347
165400721 16 138.6042 -72.2647 41.2356 -1 13.3743 -71.9837 40.6704 31-MAY-16 151.9785
165400722 16 138.6139 -72.2654 41.2362 -11 0.66040000000001 -72.1487 41.2759 19-MAY-16 139.2743
164270831 16 98.7924 -85.3696 28.9473 -1 149.1409 -84.3015 25.7441 04-SEP-16 247.9333
165420702 16 127.4965 -70.8657 42.4086 -1 143.4841 -70.0606 40.2398 27-SEP-16 270.9806
161430701 16 24.7708 -70.373 42.7349 -1 33.5938 -68.4165 42.0111 28-FEB-16 58.3646
163230813 16 75.6604 -81.2848 30.4012 -1 31.0007 -81.2967 29.8123 16-APR-16 106.6611
